route_id,source_city_id,destination_city_id,mode,submode,distance_km,duration_minutes,availability_status,cost_general,cost_sleeper,cost_ac3,cost_ac2,cost_ac1,cost_is_estimated,source_dataset,source_quality,raw_route_key
train:gwalior:jodhpur:express,city-gwalior,city-jodhpur,train,Express,668.86,669,unknown,334,535,1003,1471,2341,False,train_xlsx,high,Gwalior::Jodhpur::Express
train:gwalior:kota:express,city-gwalior,city-kota,train,Express,334.98,335,unknown,167,267,502,736,1172,False,train_xlsx,high,Gwalior::Kota::Express
train:gwalior:madurai:express,city-gwalior,city-madurai,train,Express,2355.24,2355,unknown,1177,1884,3532,5181,8243,False,train_xlsx,high,Gwalior::Madurai::Express
train:gwalior:moradabad:express,city-gwalior,city-moradabad,train,Express,386.26,386,unknown,193,309,579,849,1351,False,train_xlsx,high,Gwalior::Moradabad::Express
train:gwalior:mysore:express,city-gwalior,city-mysore,train,Express,2023.46,2023,unknown,1011,1618,3035,4451,7082,False,train_xlsx,high,Gwalior::Mysore::Express
train:gwalior:raipur:express,city-gwalior,city-raipur,train,Express,850.48,850,unknown,425,680,1275,1871,2976,False,train_xlsx,high,Gwalior::Raipur::Express
train:gwalior:solapur:express,city-gwalior,city-solapur,train,Express,1274.14,1274,unknown,637,1019,1911,2803,4459,False,train_xlsx,high,Gwalior::Solapur::Express
train:gwalior:tiruchirappalli:express,city-gwalior,city-tiruchirappalli,train,Express,2231.28,2231,unknown,1115,1785,3346,4908,7809,False,train_xlsx,high,Gwalior::Tiruchirappalli::Express
train:gwalior:vijayawada:express,city-gwalior,city-vijayawada,train,Express,1442.47,1442,unknown,721,1153,2163,3173,5048,False,train_xlsx,high,Gwalior::Vijayawada::Express
train:howrah:aligarh:express,city-howrah,city-aligarh,train,Express,1534.39,1534,unknown,767,1227,2301,3375,5370,False,train_xlsx,high,Howrah::Aligarh::Express
train:howrah:bareilly:express,city-howrah,city-bareilly,train,Express,1422.05,1422,unknown,711,1137,2133,3128,4977,False,train_xlsx,high,Howrah::Bareilly::Express
train:howrah:chandigarh:express,city-howrah,city-chandigarh,train,Express,1891.18,1891,unknown,945,1512,2836,4160,6619,False,train_xlsx,high,Howrah::Chandigarh::Express
train:howrah:coimbatore:express,city-howrah,city-coimbatore,train,Express,2288.83,2289,unknown,1144,1831,3433,5035,8010,False,train_xlsx,high,Howrah::Coimbatore::Express
train:howrah:delhi:express,city-howrah,city-delhi,train,Express,1700.07,1700,unknown,850,1360,2550,3740,5950,False,train_xlsx,high,Howrah::Delhi::Express
train:howrah:guwahati:express,city-howrah,city-guwahati,train,Express,687.1,687,unknown,343,549,1030,1511,2404,False,train_xlsx,high,Howrah::Guwahati::Express
train:howrah:gwalior:express,city-howrah,city-gwalior,train,Express,1425.96,1426,unknown,712,1140,2138,3137,4990,False,train_xlsx,high,Howrah::Gwalior::Express
train:howrah:hubli:express,city-howrah,city-hubli,train,Express,2076.37,2077,unknown,1038,1661,3114,4568,7267,False,train_xlsx,high,Howrah::Hubli::Express
train:howrah:jabalpur:express,city-howrah,city-jabalpur,train,Express,1105.38,1105,unknown,552,884,1658,2431,3868,False,train_xlsx,high,Howrah::Jabalpur::Express
train:howrah:jodhpur:express,city-howrah,city-jodhpur,train,Express,2072.33,2072,unknown,1036,1657,3108,4559,7253,False,train_xlsx,high,Howrah::Jodhpur::Express
train:howrah:kota:express,city-howrah,city-kota,train,Express,1680.95,1681,unknown,840,1344,2521,3698,5883,False,train_xlsx,high,Howrah::Kota::Express
train:howrah:madurai:express,city-howrah,city-madurai,train,Express,2307.73,2308,unknown,1153,1846,3461,5077,8077,False,train_xlsx,high,Howrah::Madurai::Express
train:howrah:moradabad:express,city-howrah,city-moradabad,train,Express,1529.3,1529,unknown,764,1223,2293,3364,5352,False,train_xlsx,high,Howrah::Moradabad::Express
train:howrah:mysore:express,city-howrah,city-mysore,train,Express,2185.57,2186,unknown,1092,1748,3278,4808,7649,False,train_xlsx,high,Howrah::Mysore::Express
train:howrah:raipur:express,city-howrah,city-raipur,train,Express,910.5,910,unknown,455,728,1365,2003,3186,False,train_xlsx,high,Howrah::Raipur::Express
train:howrah:solapur:express,city-howrah,city-solapur,train,Express,1821.62,1822,unknown,910,1457,2732,4007,6375,False,train_xlsx,high,Howrah::Solapur::Express
train:howrah:tiruchirappalli:express,city-howrah,city-tiruchirappalli,train,Express,2157.7,2158,unknown,1078,1726,3236,4746,7551,False,train_xlsx,high,Howrah::Tiruchirappalli::Express
train:howrah:vijayawada:express,city-howrah,city-vijayawada,train,Express,1359.96,1360,unknown,679,1087,2039,2991,4759,False,train_xlsx,high,Howrah::Vijayawada::Express
train:hubli:aligarh:express,city-hubli,city-aligarh,train,Express,1854.66,1855,unknown,927,1483,2781,4080,6491,False,train_xlsx,high,Hubli::Aligarh::Express
train:hubli:bareilly:express,city-hubli,city-bareilly,train,Express,1965.76,1966,unknown,982,1572,2948,4324,6880,False,train_xlsx,high,Hubli::Bareilly::Express
train:hubli:delhi:express,city-hubli,city-delhi,train,Express,1946.27,1946,unknown,973,1557,2919,4281,6811,False,train_xlsx,high,Hubli::Delhi::Express
train:hubli:moradabad:express,city-hubli,city-moradabad,train,Express,2007.67,2008,unknown,1003,1606,3011,4416,7026,False,train_xlsx,high,Hubli::Moradabad::Express
train:hubli:mysore:express,city-hubli,city-mysore,train,Express,491.96,492,unknown,245,393,737,1082,1721,False,train_xlsx,high,Hubli::Mysore::Express
train:hubli:tiruchirappalli:express,city-hubli,city-tiruchirappalli,train,Express,831.41,832,unknown,415,665,1247,1829,2909,False,train_xlsx,high,Hubli::Tiruchirappalli::Express
train:hyderabad:agra:rajdhani,city-hyderabad,city-agra,train,Rajdhani,1089.0,829,unknown,653,1143,2450,3757,6207,False,train_xlsx,high,Hyderabad::Agra::Rajdhani
train:hyderabad:ahmedabad:rajdhani,city-hyderabad,city-ahmedabad,train,Rajdhani,879.0,670,unknown,527,923,1978,3033,5010,False,train_xlsx,high,Hyderabad::Ahmedabad::Rajdhani
train:hyderabad:aligarh:express,city-hyderabad,city-aligarh,train,Express,1520.53,1520,unknown,760,1216,2280,3345,5321,False,train_xlsx,high,Hyderabad::Aligarh::Express
train:hyderabad:amritsar:express,city-hyderabad,city-amritsar,train,Express,1625.0,1760,unknown,650,1138,2438,3737,6175,False,train_xlsx,high,Hyderabad::Amritsar::Express
train:hyderabad:aurangabad:rajdhani,city-hyderabad,city-aurangabad,train,Rajdhani,431.0,338,unknown,259,453,970,1487,2457,False,train_xlsx,high,Hyderabad::Aurangabad::Rajdhani
train:hyderabad:bareilly:express,city-hyderabad,city-bareilly,train,Express,1592.43,1592,unknown,796,1273,2388,3503,5573,False,train_xlsx,high,Hyderabad::Bareilly::Express
train:hyderabad:bhopal:express,city-hyderabad,city-bhopal,train,Express,662.0,782,unknown,265,463,993,1523,2516,False,train_xlsx,high,Hyderabad::Bhopal::Express
train:hyderabad:chandigarh:superfast,city-hyderabad,city-chandigarh,train,Superfast,1494.0,1340,unknown,657,1150,2465,3780,6245,False,train_xlsx,high,Hyderabad::Chandigarh::Superfast
train:hyderabad:coimbatore:express,city-hyderabad,city-coimbatore,train,Express,727.0,736,unknown,291,509,1090,1672,2763,False,train_xlsx,high,Hyderabad::Coimbatore::Express
train:hyderabad:delhi:express,city-hyderabad,city-delhi,train,Express,1646.49,1646,unknown,823,1317,2469,3622,5762,False,train_xlsx,high,Hyderabad::Delhi::Express
train:hyderabad:dhanbad:express,city-hyderabad,city-dhanbad,train,Express,1091.0,1098,unknown,436,764,1636,2509,4146,False,train_xlsx,high,Hyderabad::Dhanbad::Express
train:hyderabad:faridabad:express,city-hyderabad,city-faridabad,train,Express,1601.09,1601,unknown,800,1280,2401,3522,5603,False,train_xlsx,high,Hyderabad::Faridabad::Express
train:hyderabad:guwahati:rajdhani,city-hyderabad,city-guwahati,train,Rajdhani,1677.0,1275,unknown,1006,1761,3773,5786,9559,False,train_xlsx,high,Hyderabad::Guwahati::Rajdhani
train:hyderabad:gwalior:superfast,city-hyderabad,city-gwalior,train,Superfast,982.0,860,unknown,432,756,1620,2484,4105,False,train_xlsx,high,Hyderabad::Gwalior::Superfast
train:hyderabad:howrah:express,city-hyderabad,city-howrah,train,Express,1526.14,1526,unknown,763,1220,2289,3357,5341,False,train_xlsx,high,Hyderabad::Howrah::Express
train:hyderabad:hubli:express,city-hyderabad,city-hubli,train,Express,550.23,550,unknown,275,440,825,1210,1925,False,train_xlsx,high,Hyderabad::Hubli::Express
train:hyderabad:indore:rajdhani,city-hyderabad,city-indore,train,Rajdhani,653.0,529,unknown,392,686,1469,2253,3722,False,train_xlsx,high,Hyderabad::Indore::Rajdhani
train:hyderabad:jabalpur:rajdhani,city-hyderabad,city-jabalpur,train,Rajdhani,663.0,499,unknown,398,696,1492,2287,3779,False,train_xlsx,high,Hyderabad::Jabalpur::Rajdhani
train:hyderabad:jaipur:shatabdi,city-hyderabad,city-jaipur,train,Shatabdi,1095.0,870,unknown,613,1073,2300,3526,5825,False,train_xlsx,high,Hyderabad::Jaipur::Shatabdi
train:hyderabad:jodhpur:rajdhani,city-hyderabad,city-jodhpur,train,Rajdhani,1134.0,859,unknown,680,1191,2552,3912,6464,False,train_xlsx,high,Hyderabad::Jodhpur::Rajdhani
train:hyderabad:kalyan:express,city-hyderabad,city-kalyan,train,Express,781.9,782,unknown,390,625,1172,1720,2736,False,train_xlsx,high,Hyderabad::Kalyan::Express
train:hyderabad:kanpur:express,city-hyderabad,city-kanpur,train,Express,1025.0,1127,unknown,410,718,1538,2358,3895,False,train_xlsx,high,Hyderabad::Kanpur::Express
train:hyderabad:kota:express,city-hyderabad,city-kota,train,Express,1185.37,1186,unknown,592,948,1778,2607,4148,False,train_xlsx,high,Hyderabad::Kota::Express
train:hyderabad:lucknow:shatabdi,city-hyderabad,city-lucknow,train,Shatabdi,1082.0,795,unknown,606,1060,2272,3484,5756,False,train_xlsx,high,Hyderabad::Lucknow::Shatabdi
train:hyderabad:ludhiana:express,city-hyderabad,city-ludhiana,train,Express,1983.96,1984,unknown,991,1587,2975,4364,6943,False,train_xlsx,high,Hyderabad::Ludhiana::Express
train:hyderabad:madurai:superfast,city-hyderabad,city-madurai,train,Superfast,830.0,731,unknown,365,639,1370,2100,3469,False,train_xlsx,high,Hyderabad::Madurai::Superfast
train:hyderabad:meerut:express,city-hyderabad,city-meerut,train,Express,1679.93,1680,unknown,839,1343,2519,3695,5879,False,train_xlsx,high,Hyderabad::Meerut::Express
train:hyderabad:moradabad:express,city-hyderabad,city-moradabad,train,Express,1656.09,1656,unknown,828,1324,2484,3643,5796,False,train_xlsx,high,Hyderabad::Moradabad::Express
train:hyderabad:mysore:rajdhani,city-hyderabad,city-mysore,train,Rajdhani,599.0,451,unknown,359,629,1348,2067,3414,False,train_xlsx,high,Hyderabad::Mysore::Rajdhani
train:hyderabad:nagpur:express,city-hyderabad,city-nagpur,train,Express,422.0,499,unknown,169,295,633,971,1604,False,train_xlsx,high,Hyderabad::Nagpur::Express
train:hyderabad:nashik:superfast,city-hyderabad,city-nashik,train,Superfast,573.0,536,unknown,252,441,945,1450,2395,False,train_xlsx,high,Hyderabad::Nashik::Superfast
train:hyderabad:navi-mumbai:express,city-hyderabad,city-navi-mumbai,train,Express,786.22,786,unknown,393,628,1179,1729,2751,False,train_xlsx,high,Hyderabad::Navi Mumbai::Express
train:hyderabad:patna:express,city-hyderabad,city-patna,train,Express,1142.0,1199,unknown,457,799,1713,2627,4340,False,train_xlsx,high,Hyderabad::Patna::Express
train:hyderabad:prayagraj:rajdhani,city-hyderabad,city-prayagraj,train,Rajdhani,960.0,774,unknown,576,1008,2160,3312,5472,False,train_xlsx,high,Hyderabad::Prayagraj::Rajdhani
train:hyderabad:pune:express,city-hyderabad,city-pune,train,Express,505.0,600,unknown,202,354,758,1162,1919,False,train_xlsx,high,Hyderabad::Pune::Express
train:hyderabad:raipur:shatabdi,city-hyderabad,city-raipur,train,Shatabdi,541.0,393,unknown,303,530,1136,1742,2878,False,train_xlsx,high,Hyderabad::Raipur::Shatabdi
train:hyderabad:rajkot:express,city-hyderabad,city-rajkot,train,Express,1263.4,1264,unknown,631,1010,1895,2779,4421,False,train_xlsx,high,Hyderabad::Rajkot::Express
train:hyderabad:ranchi:superfast,city-hyderabad,city-ranchi,train,Superfast,971.0,938,unknown,427,748,1602,2457,4059,False,train_xlsx,high,Hyderabad::Ranchi::Superfast
train:hyderabad:solapur:express,city-hyderabad,city-solapur,train,Express,357.89,358,unknown,178,286,536,787,1252,False,train_xlsx,high,Hyderabad::Solapur::Express
train:hyderabad:srinagar:express,city-hyderabad,city-srinagar,train,Express,1892.0,2169,unknown,757,1324,2838,4352,7190,False,train_xlsx,high,Hyderabad::Srinagar::Express
train:hyderabad:tiruchirappalli:express,city-hyderabad,city-tiruchirappalli,train,Express,953.75,954,unknown,476,762,1430,2098,3338,False,train_xlsx,high,Hyderabad::Tiruchirappalli::Express
train:hyderabad:vadodara:superfast,city-hyderabad,city-vadodara,train,Superfast,779.0,754,unknown,343,600,1285,1971,3256,False,train_xlsx,high,Hyderabad::Vadodara::Superfast
train:hyderabad:varanasi:shatabdi,city-hyderabad,city-varanasi,train,Shatabdi,996.0,740,unknown,558,976,2092,3207,5299,False,train_xlsx,high,Hyderabad::Varanasi::Shatabdi
train:hyderabad:vasai:express,city-hyderabad,city-vasai,train,Express,827.08,827,unknown,413,661,1240,1819,2894,False,train_xlsx,high,Hyderabad::Vasai::Express
train:hyderabad:vijayawada:shatabdi,city-hyderabad,city-vijayawada,train,Shatabdi,249.0,194,unknown,139,244,523,802,1325,False,train_xlsx,high,Hyderabad::Vijayawada::Shatabdi
train:indore:agra:express,city-indore,city-agra,train,Express,703.19,703,unknown,351,562,1054,1547,2461,False,train_xlsx,high,Indore::Agra::Express
train:indore:aligarh:express,city-indore,city-aligarh,train,Express,803.15,803,unknown,401,642,1204,1766,2811,False,train_xlsx,high,Indore::Aligarh::Express
train:indore:amritsar:express,city-indore,city-amritsar,train,Express,1294.8,1295,unknown,647,1035,1942,2848,4531,False,train_xlsx,high,Indore::Amritsar::Express
train:indore:aurangabad:superfast,city-indore,city-aurangabad,train,Superfast,320.0,311,unknown,141,246,528,810,1338,False,train_xlsx,high,Indore::Aurangabad::Superfast
train:indore:bareilly:express,city-indore,city-bareilly,train,Express,939.81,940,unknown,469,751,1409,2067,3289,False,train_xlsx,high,Indore::Bareilly::Express
train:indore:bhopal:express,city-indore,city-bhopal,train,Express,170.0,185,unknown,68,119,255,391,646,False,train_xlsx,high,Indore::Bhopal::Express
train:indore:chandigarh:express,city-indore,city-chandigarh,train,Express,1164.49,1165,unknown,582,931,1746,2561,4075,False,train_xlsx,high,Indore::Chandigarh::Express
train:indore:coimbatore:superfast,city-indore,city-coimbatore,train,Superfast,1306.0,1156,unknown,575,1006,2155,3304,5459,False,train_xlsx,high,Indore::Coimbatore::Superfast
train:indore:delhi:express,city-indore,city-delhi,train,Express,880.12,880,unknown,440,704,1320,1936,3080,False,train_xlsx,high,Indore::Delhi::Express
train:indore:dhanbad:rajdhani,city-indore,city-dhanbad,train,Rajdhani,1086.0,911,unknown,652,1140,2444,3747,6190,False,train_xlsx,high,Indore::Dhanbad::Rajdhani
train:indore:faridabad:express,city-indore,city-faridabad,train,Express,844.13,844,unknown,422,675,1266,1857,2954,False,train_xlsx,high,Indore::Faridabad::Express
train:indore:guwahati:superfast,city-indore,city-guwahati,train,Superfast,1650.0,1556,unknown,726,1270,2722,4174,6897,False,train_xlsx,high,Indore::Guwahati::Superfast
train:indore:gwalior:superfast,city-indore,city-gwalior,train,Superfast,454.0,412,unknown,200,350,749,1149,1898,False,train_xlsx,high,Indore::Gwalior::Superfast
train:indore:howrah:express,city-indore,city-howrah,train,Express,1654.53,1655,unknown,827,1323,2481,3639,5790,False,train_xlsx,high,Indore::Howrah::Express
train:indore:hubli:express,city-indore,city-hubli,train,Express,1067.88,1068,unknown,533,854,1601,2349,3737,False,train_xlsx,high,Indore::Hubli::Express
train:indore:jabalpur:superfast,city-indore,city-jabalpur,train,Superfast,425.0,367,unknown,187,327,701,1075,1777,False,train_xlsx,high,Indore::Jabalpur::Superfast
train:indore:jodhpur:rajdhani,city-indore,city-jodhpur,train,Rajdhani,485.0,395,unknown,291,509,1091,1673,2764,False,train_xlsx,high,Indore::Jodhpur::Rajdhani
train:indore:kalyan:express,city-indore,city-kalyan,train,Express,622.4,622,unknown,311,497,933,1369,2178,False,train_xlsx,high,Indore::Kalyan::Express
train:indore:kota:express,city-indore,city-kota,train,Express,360.55,361,unknown,180,288,540,793,1261,False,train_xlsx,high,Indore::Kota::Express
train:indore:ludhiana:express,city-indore,city-ludhiana,train,Express,1182.5,1183,unknown,591,946,1773,2601,4138,False,train_xlsx,high,Indore::Ludhiana::Express
train:indore:madurai:rajdhani,city-indore,city-madurai,train,Rajdhani,1442.0,1218,unknown,865,1514,3244,4975,8219,False,train_xlsx,high,Indore::Madurai::Rajdhani
train:indore:meerut:express,city-indore,city-meerut,train,Express,936.95,937,unknown,468,749,1405,2061,3279,False,train_xlsx,high,Indore::Meerut::Express
train:indore:moradabad:express,city-indore,city-moradabad,train,Express,962.38,962,unknown,481,769,1443,2117,3368,False,train_xlsx,high,Indore::Moradabad::Express
train:indore:mysore:superfast,city-indore,city-mysore,train,Superfast,1162.0,1049,unknown,511,895,1917,2940,4857,False,train_xlsx,high,Indore::Mysore::Superfast
train:indore:nashik:shatabdi,city-indore,city-nashik,train,Shatabdi,370.0,283,unknown,207,363,777,1191,1968,False,train_xlsx,high,Indore::Nashik::Shatabdi
train:indore:navi-mumbai:express,city-indore,city-navi-mumbai,train,Express,655.6,656,unknown,327,524,983,1442,2294,False,train_xlsx,high,Indore::Navi Mumbai::Express
train:indore:patna:express,city-indore,city-patna,train,Express,993.0,1117,unknown,397,695,1490,2284,3773,False,train_xlsx,high,Indore::Patna::Express
train:indore:prayagraj:shatabdi,city-indore,city-prayagraj,train,Shatabdi,678.0,509,unknown,380,664,1424,2183,3607,False,train_xlsx,high,Indore::Prayagraj::Shatabdi
train:indore:raipur:rajdhani,city-indore,city-raipur,train,Rajdhani,617.0,497,unknown,370,648,1388,2129,3517,False,train_xlsx,high,Indore::Raipur::Rajdhani
train:indore:rajkot:express,city-indore,city-rajkot,train,Express,677.74,678,unknown,338,542,1016,1491,2372,False,train_xlsx,high,Indore::Rajkot::Express
train:indore:ranchi:superfast,city-indore,city-ranchi,train,Superfast,969.0,870,unknown,426,746,1599,2452,4050,False,train_xlsx,high,Indore::Ranchi::Superfast
train:indore:solapur:express,city-indore,city-solapur,train,Express,731.43,731,unknown,365,585,1097,1609,2559,False,train_xlsx,high,Indore::Solapur::Express
